Node_ID	X(mm)	Y(mm)	Z(mm)
32	4.465164649	-7.580913088	103.500000000
33	6.153198027	-7.022883960	103.500000000
34	7.949859298	-6.387267695	103.500000000
35	9.844900545	-5.679143225	103.500000000
36	11.827823888	-4.904246960	103.500000000
37	13.887888469	-4.068873953	103.500000000
38	16.013838336	-3.179040997	103.500000000
39	18.193794861	-2.240029303	103.500000000
40	20.414802404	-1.254944205	103.500000000
41	22.661930438	-0.222053011	103.500000000
42	24.917455294	0.868058871	103.500000000
43	27.165845723	2.041878269	103.500000000
1	26.746130385	1.577372917	106.050000000
2	24.352856051	1.159657644	106.050000000
3	21.994617108	0.670251678	106.050000000
4	19.675847186	0.140467682	106.050000000
5	17.404955796	-0.411788669	106.050000000
6	15.192485711	-0.976122648	106.050000000
7	13.050172472	-1.546961585	106.050000000
8	10.990107831	-2.120916364	106.050000000
9	9.024416703	-2.695919976	106.050000000
10	7.164798698	-3.269821821	106.050000000
11	5.422545073	-3.840623220	106.050000000
12	3.808223388	-4.405607589	106.050000000
13	2.331694255	-4.961559373	106.050000000
14	0.999215939	-5.497798092	106.050000000
15	-0.191482684	-5.985987142	106.050000000
16	-1.239137593	-6.410086399	106.050000000
17	-2.136673656	-6.770692399	106.050000000
18	-2.872756534	-7.081070744	106.050000000
19	-3.431335831	-7.362978821	106.050000000
20	-3.780691927	-7.642527630	106.050000000
21	-3.873796635	-7.890607179	106.050000000
22	-3.857886957	-7.979345103	106.050000000
23	-3.819999521	-8.062724919	106.050000000
24	-3.633298184	-8.262083648	106.050000000
25	-3.234985665	-8.482160008	106.050000000
26	-2.628978241	-8.670081957	106.050000000
27	-1.828255380	-8.792388061	106.050000000
28	-0.847666202	-8.817125161	106.050000000
29	0.294384499	-8.718204031	106.050000000
30	1.578598193	-8.483840244	106.050000000
31	2.990734099	-8.123950410	106.050000000
32	4.525701186	-7.669236575	106.050000000
33	6.177026805	-7.135429329	106.050000000
34	7.934885422	-6.526583842	106.050000000
35	9.789242570	-5.847596480	106.050000000
36	11.729810529	-5.103989649	106.050000000
37	13.746066952	-4.301846142	106.050000000
38	15.826984381	-3.446962887	106.050000000
39	17.960934405	-2.544420118	106.050000000
40	20.135251098	-1.597166453	106.050000000
41	22.335371984	-0.603415142	106.050000000
42	24.544057796	0.446136764	106.050000000
43	26.746130385	1.577372917	106.050000000
1	26.346884348	1.133829031	108.600000000
2	24.007067873	0.740708634	108.600000000
3	21.701005659	0.277405183	108.600000000
4	19.433224673	-0.225533398	108.600000000
5	17.212051488	-0.750680397	108.600000000
6	15.047848381	-1.287956475	108.600000000
7	12.952112414	-1.831999887	108.600000000
8	10.936672006	-2.379572886	108.600000000
9	9.013383188	-2.928742731	108.600000000
10	7.193684993	-3.477484254	108.600000000
11	5.488617474	-4.023920734	108.600000000
12	3.908518887	-4.565470927	108.600000000
13	2.463039629	-5.099059616	108.600000000
14	1.158365471	-5.614313817	108.600000000
15	-0.007540139	-6.083550975	108.600000000
16	-1.033345510	-6.491104115	108.600000000
17	-1.912147541	-6.837593909	108.600000000
18	-2.632961655	-7.136045926	108.600000000
19	-3.180254193	-7.407804971	108.600000000
20	-3.523213900	-7.678581003	108.600000000
21	-3.615746370	-7.920250158	108.600000000
22	-3.600786064	-8.007013988	108.600000000
23	-3.564325095	-8.088688466	108.600000000
24	-3.383270466	-8.284579891	108.600000000
25	-2.995674035	-8.502036691	108.600000000
26	-2.405030724	-8.689389515	108.600000000
27	-1.623809403	-8.813870661	108.600000000
28	-0.666315179	-8.844176797	108.600000000
29	0.449637869	-8.754719285	108.600000000
30	1.705276354	-8.533878409	108.600000000
31	3.086633965	-8.191263332	108.600000000
32	4.588549085	-7.756831038	108.600000000
33	6.204596384	-7.245882975	108.600000000
34	7.925155038	-6.662319006	108.600000000
35	9.740395982	-6.010862271	108.600000000
36	11.640234174	-5.296832269	108.600000000
37	13.614357692	-4.526110301	108.600000000
38	15.651959327	-3.704285132	108.600000000
39	17.741651445	-2.836246967	108.600000000
40	19.871046541	-1.924797725	108.600000000
41	22.025935041	-0.968103914	108.600000000
42	24.189541027	0.043023141	108.600000000
43	26.346884348	1.133829031	108.600000000
1	25.978918729	0.713422179	111.150000000
2	23.689258355	0.343235475	111.150000000
3	21.432151243	-0.095707206	111.150000000
4	19.212211705	-0.573579272	111.150000000
5	17.037688668	-1.073406289	111.150000000
6	14.918775010	-1.585405548	111.150000000
7	12.866744014	-2.104413312	111.150000000
8	10.893177006	-2.627333164	111.150000000
9	9.009677719	-3.152358168	111.150000000
10	7.227440620	-3.677580162	111.150000000
11	5.557270074	-4.201236629	111.150000000
12	4.009289165	-4.720873170	111.150000000
13	2.592951019	-5.233546083	111.150000000
14	1.314375473	-5.729177642	111.150000000
15	0.171745121	-6.180699459	111.150000000
16	-0.833548091	-6.572787750	111.150000000
17	-1.694763768	-6.906081659	111.150000000
18	-2.401245213	-7.193379983	111.150000000
19	-2.937942827	-7.455640060	111.150000000
20	-3.274898075	-7.718195725	111.150000000
21	-3.366899199	-7.953851147	111.150000000
22	-3.352833008	-8.038763903	111.150000000
23	-3.317712926	-8.118840760	111.150000000
24	-3.141956435	-8.311483975	111.150000000
25	-2.764405897	-8.526481442	111.150000000
26	-2.188163088	-8.713285549	111.150000000
27	-1.425220840	-8.839774244	111.150000000
28	-0.489377820	-8.875249989	111.150000000
29	0.602101823	-8.794594956	111.150000000
30	1.830935548	-8.586351490	111.150000000
31	3.183417234	-8.259852797	111.150000000
32	4.654323093	-7.844362933	111.150000000
33	6.237270690	-7.354770289	111.150000000
34	7.922831429	-6.794829693	111.150000000
35	9.701369164	-6.169102649	111.150000000
36	11.562989427	-5.482719184	111.150000000
37	13.497577819	-4.741372173	111.150000000
38	15.494534004	-3.950455783	111.150000000
39	17.542696186	-3.114682271	111.150000000
40	19.629938016	-2.236716689	111.150000000
41	21.742380919	-1.314683181	111.150000000
42	23.863683430	-0.339502719	111.150000000
43	25.978918729	0.713422179	111.150000000
1	25.651501371	0.314665211	113.700000000
2	23.407707431	-0.034216845	113.700000000
3	21.195362153	-0.450561156	113.700000000
4	19.019161694	-0.905196552	113.700000000
5	16.887285085	-1.381561295	113.700000000
6	14.809770831	-1.870144321	113.700000000
7	12.797687763	-2.365964382	113.700000000
8	10.862391304	-2.866055673	113.700000000
9	9.015254440	-3.368728606	113.700000000
10	7.267248088	-3.872184145	113.700000000
11	5.628961186	-4.374766353	113.700000000
12	4.110320239	-4.874138761	113.700000000
13	2.720598352	-5.367479851	113.700000000
14	1.465858273	-5.844988829	113.700000000
15	0.344486071	-6.280157735	113.700000000
16	-0.642071797	-6.657970130	113.700000000
17	-1.487224940	-6.979079981	113.700000000
18	-2.180618043	-7.256080597	113.700000000
19	-2.707645702	-7.509579728	113.700000000
20	-3.039129953	-7.764573566	113.700000000
21	-3.130673517	-7.994712365	113.700000000
22	-3.117440728	-8.077936515	113.700000000
23	-3.083566095	-8.156558738	113.700000000
24	-2.912707156	-8.346271956	113.700000000
25	-2.544402653	-8.559106243	113.700000000
26	-1.981379922	-8.745527255	113.700000000
27	-1.235191599	-8.873991218	113.700000000
28	-0.319171175	-8.914344707	113.700000000
29	0.749919755	-8.841895541	113.700000000
30	1.954246336	-8.645336615	113.700000000
31	3.280339765	-8.333758188	113.700000000
32	4.722917513	-7.935797248	113.700000000
33	6.275632614	-7.465954345	113.700000000
34	7.929231914	-6.927850640	113.700000000
35	9.674255273	-6.325898905	113.700000000
36	11.500982105	-5.665054579	113.700000000
37	13.399478054	-4.950837056	113.700000000
38	15.359331456	-4.188460971	113.700000000
39	17.369586402	-3.382473743	113.700000000
40	19.418354927	-2.535412730	113.700000000
41	21.492061080	-1.645359823	113.700000000
42	23.574761005	-0.703330659	113.700000000
43	25.651501371	0.314665211	113.700000000
1	25.372736425	-0.065199978	116.250000000
2	23.169599822	-0.394458217	116.250000000
3	20.996920970	-0.790067986	116.250000000
4	18.859471781	-1.223424685	116.250000000
5	16.765370815	-1.678326057	116.250000000
6	14.724520515	-2.145500789	116.250000000
7	12.747808634	-2.620131160	116.250000000
8	10.846390219	-3.099369557	116.250000000
9	9.031433619	-3.581634972	116.250000000
10	7.313711544	-4.065229085	116.250000000
11	5.703622050	-4.548594877	116.250000000
12	4.210917894	-5.029505152	116.250000000
13	2.844713245	-5.505250807	116.250000000
14	1.611026213	-5.966288582	116.250000000
15	0.508431449	-6.386607843	116.250000000
16	-0.461575342	-6.751455874	116.250000000
17	-1.292538970	-7.061496809	116.250000000
18	-1.974375685	-7.329144062	116.250000000
19	-2.492880040	-7.574701532	116.250000000
20	-2.819572652	-7.822878627	116.250000000
21	-2.910784258	-8.048084251	116.250000000
22	-2.898328989	-8.129796555	116.250000000
23	-2.865597607	-8.207141220	116.250000000
24	-2.699176640	-8.394325507	116.250000000
25	-2.339176718	-8.605385430	116.250000000
26	-1.787973452	-8.791674625	116.250000000
27	-1.056719924	-8.922151282	116.250000000
28	-0.158329588	-8.967134491	116.250000000
29	0.890886266	-8.902302767	116.250000000
30	2.073491139	-8.716481541	116.250000000
31	3.376224579	-8.418551452	116.250000000
32	4.793744912	-8.036597531	116.250000000
33	6.319730660	-7.584765078	116.250000000
34	7.945083440	-7.066553939	116.250000000
35	9.660498218	-6.486242350	116.250000000
36	11.456407436	-5.848627511	116.250000000
37	13.323035178	-5.159072209	116.250000000
38	15.250135854	-4.422628186	116.250000000
39	17.226934879	-3.643692189	116.250000000
40	19.241754734	-2.824682423	116.250000000
41	21.281287512	-1.963634394	116.250000000
42	23.329942253	-1.051632968	116.250000000
43	25.372736425	-0.065199978	116.250000000
1	25.152126274	-0.424210143	118.800000000
2	22.983445794	-0.735718741	118.800000000
3	20.844354975	-1.112665868	118.800000000
4	18.739699584	-1.526917714	118.800000000
5	16.677552005	-1.962574414	118.800000000
6	14.667702065	-2.410570282	118.800000000
7	12.720884995	-2.866230665	118.800000000
8	10.848086115	-3.326812632	118.800000000
9	9.060300175	-3.790833853	118.800000000
10	7.368131842	-4.256687603	118.800000000
11	5.781817371	-4.722907160	118.800000000
12	4.310962643	-5.187364260	118.800000000
13	2.964547899	-5.647451290	118.800000000
14	1.748561520	-6.093858818	118.800000000
15	0.661752837	-6.501002304	118.800000000
16	-0.294336148	-6.854345777	118.800000000
17	-1.113367634	-7.154559363	118.800000000
18	-1.785496321	-7.413905247	118.800000000
19	-2.296868504	-7.652435125	118.800000000
20	-2.619617231	-7.894628689	118.800000000
21	-2.710682490	-8.115578069	118.800000000
22	-2.698941710	-8.196031477	118.800000000
23	-2.667228824	-8.272307034	118.800000000
24	-2.504685788	-8.457424760	118.800000000
25	-2.151860212	-8.667149076	118.800000000
26	-1.610807659	-8.853583608	118.800000000
27	-0.892328255	-8.986103202	118.800000000
28	-0.008966790	-9.035420208	118.800000000
29	1.023357256	-8.977526145	118.800000000
30	2.187552090	-8.801364528	118.800000000
31	3.470535312	-8.515649122	118.800000000
32	4.866905400	-8.147997481	118.800000000
33	6.370352406	-7.712229866	118.800000000
34	7.971908356	-7.211738735	118.800000000
35	9.662398520	-6.650683832	118.800000000
36	11.432383347	-6.033722374	118.800000000
37	13.272219388	-5.366079430	118.800000000
38	15.171799846	-4.652662250	118.800000000
39	17.120501920	-3.897732521	118.800000000
40	19.106825321	-3.103598790	118.800000000
41	21.117689979	-2.268246042	118.800000000
42	23.137806857	-1.382801002	118.800000000
43	25.152126274	-0.424210143	118.800000000
1	25.002238602	-0.752215119	121.350000000
2	22.860673807	-1.048057484	121.350000000
3	20.747949173	-1.408599587	121.350000000
4	18.668994713	-1.806097017	121.350000000
5	16.631860820	-2.224903737	121.350000000
6	14.646256137	-2.656128953	121.350000000
7	12.722798871	-3.095221613	121.350000000
8	10.872341512	-3.539529569	121.350000000
9	9.105742190	-3.987658680	121.350000000
10	7.433473154	-4.438083307	121.350000000
11	5.865643124	-4.889417082	121.350000000
12	4.411742960	-5.339619267	121.350000000
13	3.080648417	-5.786171030	121.350000000
14	1.878337601	-6.219971917	121.350000000
15	0.803722936	-6.615783747	121.350000000
16	-0.141608896	-6.959232070	121.350000000
17	-0.951417385	-7.250986389	121.350000000
18	-1.616059821	-7.503187943	121.350000000
19	-2.121984723	-7.735690283	121.350000000
20	-2.441852409	-7.972809549	121.350000000
21	-2.533071699	-8.190269901	121.350000000
22	-2.521981952	-8.269730406	121.350000000
23	-2.491145834	-8.345186129	121.350000000
24	-2.331814811	-8.528782285	121.350000000
25	-1.984816133	-8.737677130	121.350000000
26	-1.451933068	-8.924573785	121.350000000
27	-0.743668261	-9.059173501	121.350000000
28	0.127744383	-9.112497387	121.350000000
29	1.146713162	-9.060789438	121.350000000
30	2.296433139	-8.893097711	121.350000000
31	3.563966951	-8.618017307	121.350000000
32	4.943850495	-8.262791346	121.350000000
33	6.429767427	-7.840946737	121.350000000
34	8.012851265	-7.355783661	121.350000000
35	9.684027939	-6.811360898	121.350000000
36	11.433955720	-6.212215574	121.350000000
37	13.253092415	-5.563456164	121.350000000
38	15.131437275	-4.869866213	121.350000000
39	17.058484338	-4.135591098	121.350000000
40	19.022872238	-3.362843721	121.350000000
41	21.011703943	-2.549560794	121.350000000
42	23.009938684	-1.686895448	121.350000000
43	25.002238602	-0.752215119	121.350000000
1	24.935284082	-1.039556833	123.900000000
2	22.812420518	-1.321650623	123.900000000
3	20.717761147	-1.667885075	123.900000000
4	18.656342439	-2.050829939	123.900000000
5	16.636225914	-2.455047295	123.900000000
6	14.667078028	-2.871792956	123.900000000
7	12.759441924	-3.296621163	123.900000000
8	10.924080119	-3.726957597	123.900000000
9	9.171756691	-4.161486653	123.900000000
10	7.512852542	-4.598754028	123.900000000
11	5.957388406	-5.037444580	123.900000000
12	4.514777032	-5.475593885	123.900000000
13	3.193824075	-5.910759271	123.900000000
14	2.000521464	-6.334021658	123.900000000
15	0.933935111	-6.720394193	123.900000000
16	-0.004303880	-7.055598046	123.900000000
17	-0.808029557	-7.340295502	123.900000000
18	-1.467762127	-7.586545884	123.900000000
19	-1.970195286	-7.814076419	123.900000000
20	-2.288412427	-8.047125195	123.900000000
21	-2.380112977	-8.261974914	123.900000000
22	-2.369610728	-8.340751555	123.900000000
23	-2.339501468	-8.415676529	123.900000000
24	-2.182667116	-8.598411880	123.900000000
25	-1.840016679	-8.807151535	123.900000000
26	-1.313096459	-8.995022312	123.900000000
27	-0.612165576	-9.131944047	123.900000000
28	0.250795031	-9.189143773	123.900000000
29	1.260453776	-9.143037453	123.900000000
30	2.400226206	-8.982747931	123.900000000
31	3.657275601	-8.716794689	123.900000000
32	5.026063881	-8.372152655	123.900000000
33	6.500246853	-7.962101410	123.900000000
34	8.071025476	-7.489864167	123.900000000
35	9.729391424	-6.959416813	123.900000000
36	11.466065124	-6.375196909	123.900000000
37	13.271569142	-5.742219318	123.900000000
38	15.135970612	-5.065166343	123.900000000
39	17.048840319	-4.348088305	123.900000000
40	18.998912597	-3.593119219	123.900000000
41	20.973424495	-2.798153287	123.900000000
42	22.957526747	-1.954359026	123.900000000
43	24.935284082	-1.039556833	123.900000000
1	24.955866656	-1.293656755	126.450000000
2	22.842723026	-1.563312855	126.450000000
3	20.757273678	-1.896824817	126.450000000
4	18.704681501	-2.266964233	126.450000000
5	16.693051948	-2.658435349	126.450000000
6	14.732049727	-3.062603841	126.450000000
7	12.832187195	-3.475109080	126.450000000
8	11.004182513	-3.893442855	126.450000000
9	9.258751194	-4.316361035	126.450000000
10	7.606226974	-4.742473922	126.450000000
11	6.056585256	-5.170531197	126.450000000
12	4.619200769	-5.598635647	126.450000000
13	3.302846740	-6.024409811	126.450000000
14	2.113553649	-6.439078873	126.450000000
15	1.050531324	-6.817794014	126.450000000
16	0.115457591	-7.146301943	126.450000000
17	-0.685550164	-7.425257928	126.450000000
18	-1.343131032	-7.666694529	126.450000000
19	-1.844156827	-7.890309466	126.450000000
20	-2.161987211	-8.120380357	126.450000000
21	-2.254448228	-8.333574006	126.450000000
22	-2.244465624	-8.411998938	126.450000000
23	-2.214950457	-8.486708349	126.450000000
24	-2.059965261	-8.669372440	126.450000000
25	-1.720239685	-8.878888243	126.450000000
26	-1.197070574	-9.068589510	126.450000000
27	-0.500513959	-9.208472996	126.450000000
28	0.357650268	-9.269835397	126.450000000
29	1.362280334	-9.229148024	126.450000000
30	2.496933034	-9.075550079	126.450000000
31	3.748810062	-8.817518691	126.450000000
32	5.112275396	-8.481885296	126.450000000
33	6.580933281	-8.081750081	126.450000000
34	8.146014581	-7.620274458	126.450000000
35	9.798538470	-7.101369596	126.450000000
36	11.529248480	-6.529393725	126.450000000
37	13.328692395	-5.909291746	126.450000000
38	15.186963823	-5.245666667	126.450000000
39	17.093666936	-4.542493581	126.450000000
40	19.037584766	-3.801839606	126.450000000
41	21.006034515	-3.021550413	126.450000000
42	22.984295119	-2.192776251	126.450000000
43	24.955866656	-1.293656755	126.450000000
1	25.057345626	-1.539669073	129.000000000
2	22.945177545	-1.797940738	129.000000000
3	20.860348347	-2.120165575	129.000000000
4	18.808148924	-2.479143053	129.000000000
5	16.796751148	-2.859622269	129.000000000
6	14.835852839	-3.253028946	129.000000000
7	12.935976679	-3.655063066	129.000000000
8	11.107840253	-4.063271150	129.000000000
9	9.362154734	-4.476475474	129.000000000
10	7.709249832	-4.893346375	129.000000000
11	6.159097345	-5.312693973	129.000000000
12	4.721073199	-5.732680655	129.000000000
13	3.403954814	-6.150983637	129.000000000
14	2.213830024	-6.558920997	129.000000000
15	1.150040974	-6.931665039	129.000000000
16	0.214319621	-7.254933662	129.000000000
17	-0.587236181	-7.529386711	129.000000000
18	-1.245339492	-7.767091652	129.000000000
19	-1.746973605	-7.987813634	129.000000000
20	-2.065637304	-8.215971067	129.000000000
21	-2.159140839	-8.428432877	129.000000000
22	-2.149625978	-8.506827616	129.000000000
23	-2.120597926	-8.581636562	129.000000000
24	-1.966906517	-8.765058550	129.000000000
25	-1.628805408	-8.976385263	129.000000000
26	-1.107301306	-9.168915693	129.000000000
27	-0.412280841	-9.312558694	129.000000000
28	0.444625586	-9.378525534	129.000000000
29	1.448391369	-9.343213110	129.000000000
30	2.582628904	-9.195716321	129.000000000
31	3.834511868	-8.944511789	129.000000000
32	5.198281041	-8.616422185	129.000000000
33	6.667464462	-8.224435131	129.000000000
34	8.233286201	-7.771666594	129.000000000
35	9.886755688	-7.261982054	129.000000000
36	11.618601437	-6.699680622	129.000000000
37	13.419357791	-6.089660294	129.000000000
38	15.279103858	-5.436464299	129.000000000
39	17.187433600	-4.744007241	129.000000000
40	19.133130162	-4.014291083	129.000000000
41	21.103532779	-3.245086593	129.000000000
42	23.083976178	-2.427453103	129.000000000
43	25.057345626	-1.539669073	129.000000000
1	25.229474998	-1.780909587	131.550000000
2	23.110385569	-2.029733401	131.550000000
3	21.018437472	-2.342916263	131.550000000
4	18.959042970	-2.693127243	131.550000000
5	16.940455928	-3.065068074	131.550000000
6	14.972436277	-3.450175974	131.550000000
7	13.065552771	-3.844184326	131.550000000
8	11.230561190	-4.244679850	131.550000000
9	9.478207765	-4.650542143	131.550000000
10	7.818856610	-5.060494422	131.550000000
11	6.262512961	-5.473400540	131.550000000
12	4.818588440	-5.887473806	131.550000000
13	3.495896595	-6.300435619	131.550000000
14	2.300599622	-6.703658765	131.550000000
15	1.232162097	-7.072252206	131.550000000
16	0.292376032	-7.391863097	131.550000000
17	-0.512655394	-7.663159613	131.550000000
18	-1.173681178	-7.898281339	131.550000000
19	-1.677743967	-8.117122169	131.550000000
20	-1.998386947	-8.344315074	131.550000000
21	-2.093239208	-8.556867154	131.550000000
22	-2.084129279	-8.635523843	131.550000000
23	-2.055440988	-8.710697517	131.550000000
24	-1.902350276	-8.895465618	131.550000000
25	-1.564465445	-9.109171204	131.550000000
26	-1.042547551	-9.304922452	131.550000000
27	-0.346368166	-9.452447468	131.550000000
28	0.512535412	-9.522786791	131.550000000
29	1.519189380	-9.492198606	131.550000000
30	2.657203125	-9.349711163	131.550000000
31	3.913683299	-9.103833536	131.550000000
32	5.282737054	-8.781465993	131.550000000
33	6.757798252	-8.395531134	131.550000000
34	8.330052709	-7.949113880	131.550000000
35	9.990467831	-7.446050875	131.550000000
36	11.729723589	-6.890599572	131.550000000
37	13.538307067	-6.287632317	131.550000000
38	15.406246684	-5.641650835	131.550000000
39	17.323087841	-4.956525047	131.550000000
40	19.277570749	-4.234197448	131.550000000
41	21.257004452	-3.472346885	131.550000000
42	23.246713421	-2.661887081	131.550000000
43	25.229474998	-1.780909587	131.550000000
1	25.401262041	-1.925499458	133.478550147
2	23.272715179	-2.169418219	133.478550147
3	21.171207499	-2.477930487	133.478550147
4	19.102260859	-2.823631973	133.478550147
5	17.074211144	-3.191194896	133.478550147
6	15.096886833	-3.572065291	133.478550147
7	13.180913294	-3.961994288	133.478550147
8	11.337097101	-4.358591268	133.478550147
9	9.576231790	-4.760767461	133.478550147
10	7.908727532	-5.167276481	133.478550147
11	6.344633346	-5.577011730	133.478550147
12	4.893405023	-5.988215815	133.478550147
13	3.563898726	-6.398634009	133.478550147
14	2.362337614	-6.799654642	133.478550147
15	1.288277903	-7.166323740	133.478550147
16	0.343565427	-7.484234621	133.478550147
17	-0.465679922	-7.754058878	133.478550147
18	-1.130218296	-7.987987656	133.478550147
19	-1.637123124	-8.206006879	133.478550147
20	-1.959975314	-8.432911843	133.478550147
21	-2.056148634	-8.645926845	133.478550147
22	-2.047292331	-8.724942812	133.478550147
23	-2.018723000	-8.800517473	133.478550147
24	-1.865480427	-8.986444409	133.478550147
25	-1.526706715	-9.201840592	133.478550147
26	-1.003101110	-9.399664303	133.478550147
27	-0.304405867	-9.549529851	133.478550147
28	0.557872906	-9.622370065	133.478550147
29	1.568776811	-9.594362652	133.478550147
30	2.711904215	-9.454502194	133.478550147
31	3.974311784	-9.211322585	133.478550147
32	5.350010251	-8.891780667	133.478550147
33	6.832359935	-8.508777051	133.478550147
34	8.412503044	-8.065383014	133.478550147
35	10.081359454	-7.565423361	133.478550147
36	11.829555394	-7.013133611	133.478550147
37	13.647524513	-6.413377709	133.478550147
38	15.525238831	-5.770639857	133.478550147
39	17.452188121	-5.088771702	133.478550147
40	19.417060050	-4.369688942	133.478550147
41	21.407119652	-3.611025670	133.478550147
42	23.407660240	-2.803618440	133.478550147
43	25.401262041	-1.925499458	133.478550147
1	25.590062582	-1.991455922	135.385970696
2	23.450801576	-2.232548059	135.385970696
3	21.338452089	-2.538165884	135.385970696
4	19.258673884	-2.880969231	135.385970696
5	17.219903250	-3.245668089	135.385970696
6	15.232050799	-3.623751476	135.385970696
7	13.305808588	-4.010997999	135.385970696
8	11.452043067	-4.405042844	135.385970696
9	9.681601495	-4.804818619	135.385970696
10	8.004946476	-5.209102172	135.385970696
11	6.432174798	-5.616801954	135.385970696
12	4.972790299	-6.026180266	135.385970696
13	3.635693763	-6.434994739	135.385970696
14	2.427145700	-6.834574709	135.385970696
15	1.346793372	-7.199924757	135.385970696
16	0.396562321	-7.516661862	135.385970696
17	-0.417397024	-7.785486722	135.385970696
18	-1.085848398	-8.018636565	135.385970696
19	-1.595898442	-8.236150921	135.385970696
20	-1.921201786	-8.462933027	135.385970696
21	-2.018841591	-8.676525834	135.385970696
22	-2.010203918	-8.755953317	135.385970696
23	-1.981662769	-8.831954757	135.385970696
24	-1.827890652	-9.018946169	135.385970696
25	-1.487651961	-9.235658546	135.385970696
26	-0.961705370	-9.434951606	135.385970696
27	-0.259812470	-9.586399187	135.385970696
28	0.606528702	-9.660900232	135.385970696
29	1.622375228	-9.634611278	135.385970696
30	2.771329166	-9.496504216	135.385970696
31	4.040406025	-9.255082598	135.385970696
32	5.423521177	-8.937291959	135.385970696
33	6.913978683	-8.556080133	135.385970696
34	8.502875304	-8.114514473	135.385970696
35	10.181080161	-7.616413407	135.385970696
36	11.939160871	-7.065992538	135.385970696
37	13.767491722	-6.468108018	135.385970696
38	15.655984429	-5.827236605	135.385970696
39	17.594069346	-5.147225485	135.385970696
40	19.570378901	-4.429987372	135.385970696
41	21.572136122	-3.673161638	135.385970696
42	23.584609749	-2.867591884	135.385970696
43	25.590062582	-1.991455922	135.385970696
1	25.747655921	-1.954429023	137.251363546
2	23.601181820	-2.193716704	137.251363546
3	21.481448716	-2.497200022	137.251363546
4	19.394249014	-2.837718408	137.251363546
5	17.348107110	-3.200074573	137.251363546
6	15.353001050	-3.575830448	137.251363546
7	13.419672803	-3.960800888	137.251363546
8	11.559032447	-4.352652877	137.251363546
9	9.781962542	-4.750330932	137.251363546
10	8.098961315	-5.152632067	137.251363546
11	6.520154925	-5.558468033	137.251363546
12	5.055078857	-5.966117592	137.251363546
13	3.712661496	-6.373345160	137.251363546
14	2.499151515	-6.771326959	137.251363546
15	1.414282722	-7.135091640	137.251363546
16	0.460090141	-7.450416275	137.251363546
17	-0.357239204	-7.718074695	137.251363546
18	-1.028477885	-7.950340965	137.251363546
19	-1.540780297	-8.167251123	137.251363546
20	-1.867910455	-8.393726940	137.251363546
21	-1.966692153	-8.607631087	137.251363546
22	-1.958217574	-8.687341176	137.251363546
23	-1.929656794	-8.763613449	137.251363546
24	-1.775356683	-8.951173071	137.251363546
25	-1.433935640	-9.168456255	137.251363546
26	-0.906282209	-9.368377402	137.251363546
27	-0.202185024	-9.520614595	137.251363546
28	0.666886519	-9.596167880	137.251363546
29	1.686052156	-9.571246913	137.251363546
30	2.838963003	-9.434761342	137.251363546
31	4.112601238	-9.195021135	137.251363546
32	5.500776484	-8.878810849	137.251363546
33	6.996781955	-8.499263827	137.251363546
34	8.591685016	-8.059445727	137.251363546
35	10.276319779	-7.563164899	137.251363546
36	12.041209818	-7.014607091	137.251363546
37	13.876685129	-6.418610376	137.251363546
38	15.772616222	-5.779646056	137.251363546
39	17.718394747	-5.101563508	137.251363546
40	19.702620160	-4.386287294	137.251363546
41	21.712501220	-3.631502420	137.251363546
42	23.733313388	-2.828127530	137.251363546
43	25.747655921	-1.954429023	137.251363546
1	25.799769644	-1.825350982	139.054291065
2	23.656438088	-2.061940865	139.054291065
3	21.539642404	-2.362343752	139.054291065
4	19.455238975	-2.699599546	139.054291065
5	17.411775459	-3.058607528	139.054291065
6	15.419237984	-3.431010921	139.054291065
7	13.488361419	-3.812662392	139.054291065
8	11.630045828	-4.201266222	139.054291065
9	9.855154731	-4.595768937	139.054291065
10	8.174170823	-4.994984668	139.054291065
11	6.597198116	-5.397815402	139.054291065
12	5.133755882	-5.802552347	139.054291065
13	3.792752949	-6.206959667	139.054291065
14	2.580336798	-6.601929950	139.054291065
15	1.496314075	-6.962639085	139.054291065
16	0.542865036	-7.275249288	139.054291065
17	-0.273789516	-7.540685284	139.054291065
18	-0.944456619	-7.771236952	139.054291065
19	-1.456380552	-7.986830732	139.054291065
20	-1.783512186	-8.212235666	139.054291065
21	-1.882680186	-8.425551722	139.054291065
22	-1.874301281	-8.505142056	139.054291065
23	-1.845810170	-8.581293351	139.054291065
24	-1.691673868	-8.768453560	139.054291065
25	-1.350701277	-8.985180994	139.054291065
26	-0.823895720	-9.184678333	139.054291065
27	-0.121029234	-9.336908312	139.054291065
28	0.746518399	-9.413141702	139.054291065
29	1.764012723	-9.389738388	139.054291065
30	2.915228741	-9.255512101	139.054291065
31	4.187144802	-9.018397320	139.054291065
32	5.573466763	-8.704816506	139.054291065
33	7.067545119	-8.328212686	139.054291065
34	8.660463896	-7.891649956	139.054291065
35	10.343069000	-7.398916420	139.054291065
36	12.105886724	-6.854148865	139.054291065
37	13.939249999	-6.262142341	139.054291065
38	15.833039897	-5.627347072	139.054291065
39	17.776662068	-4.953597100	139.054291065
40	19.758735931	-4.242810311	139.054291065
41	21.766511251	-3.492707918	139.054291065
42	23.785322073	-2.694270452	139.054291065
43	25.799769644	-1.825350982	139.054291065
