Node_ID	X(mm)	Y(mm)	Z(mm)
25	-0.008307542	-0.003936275	0.056896364
26	-0.008095555	-0.004135761	0.056896364
27	-0.007724779	-0.004302323	0.056896364
28	-0.007217023	-0.004415789	0.056896364
29	-0.006588580	-0.004467964	0.056896364
30	-0.005851241	-0.004443277	0.056896364
31	-0.005017311	-0.004333436	0.056896364
32	-0.004098388	-0.004134490	0.056896364
33	-0.003105242	-0.003844979	0.056896364
34	-0.002047980	-0.003464991	0.056896364
35	-0.000936223	-0.002995744	0.056896364
36	0.000220797	-0.002439394	0.056896364
37	0.001414199	-0.001798958	0.056896364
38	0.002635452	-0.001078267	0.056896364
39	0.003876406	-0.000281899	0.056896364
40	0.005129294	0.000584970	0.056896364
41	0.006386697	0.001516878	0.056896364
42	0.007641382	0.002508692	0.056896364
43	0.008885985	0.003556656	0.056896364
44	0.010112486	0.004660043	0.056896364
45	0.011281704	0.005806152	0.056896364
1	0.011447815	0.005513954	0.059281818
2	0.009952831	0.004965300	0.059281818
3	0.008479048	0.004390942	0.059281818
4	0.007024925	0.003813719	0.059281818
5	0.005592987	0.003247341	0.059281818
6	0.004188751	0.002698522	0.059281818
7	0.002819319	0.002169903	0.059281818
8	0.001492466	0.001661971	0.059281818
9	0.000216120	0.001174194	0.059281818
10	-0.001001914	0.000705623	0.059281818
11	-0.002154078	0.000255190	0.059281818
12	-0.003233112	-0.000178176	0.059281818
13	-0.004232046	-0.000595509	0.059281818
14	-0.005144143	-0.000997821	0.059281818
15	-0.005962789	-0.001386136	0.059281818
16	-0.006681264	-0.001761526	0.059281818
17	-0.007292304	-0.002125112	0.059281818
18	-0.007787228	-0.002477805	0.059281818
19	-0.008154391	-0.002818922	0.059281818
20	-0.008379128	-0.003139819	0.059281818
21	-0.008464771	-0.003407246	0.059281818
22	-0.008465368	-0.003576580	0.059281818
23	-0.008455239	-0.003632353	0.059281818
24	-0.008439131	-0.003688957	0.059281818
25	-0.008359136	-0.003845418	0.059281818
26	-0.008148340	-0.004046374	0.059281818
27	-0.007779318	-0.004217191	0.059281818
28	-0.007272772	-0.004336752	0.059281818
29	-0.006644880	-0.004397647	0.059281818
30	-0.005906983	-0.004384259	0.059281818
31	-0.005071071	-0.004288029	0.059281818
32	-0.004148557	-0.004104748	0.059281818
33	-0.003150095	-0.003832742	0.059281818
34	-0.002085713	-0.003471945	0.059281818
35	-0.000964961	-0.003023460	0.059281818
36	0.000202990	-0.002489349	0.059281818
37	0.001409312	-0.001872546	0.059281818
38	0.002645515	-0.001176791	0.059281818
39	0.003903460	-0.000406548	0.059281818
40	0.005175357	0.000433153	0.059281818
41	0.006453708	0.001337054	0.059281818
42	0.007731139	0.002300295	0.059281818
43	0.009000067	0.003319500	0.059281818
44	0.010252170	0.004394461	0.059281818
45	0.011447815	0.005513954	0.059281818
1	0.011582784	0.005235514	0.061667273
2	0.010077354	0.004713336	0.061667273
3	0.008592609	0.004165183	0.061667273
4	0.007127492	0.003613755	0.061667273
5	0.005684827	0.003072605	0.061667273
6	0.004270264	0.002548318	0.061667273
7	0.002890943	0.002043442	0.061667273
8	0.001554626	0.001558398	0.061667273
9	0.000269201	0.001092607	0.061667273
10	-0.000957575	0.000645086	0.061667273
11	-0.002118199	0.000214733	0.061667273
12	-0.003205467	-0.000199551	0.061667273
13	-0.004212466	-0.000598835	0.061667273
14	-0.005132525	-0.000984180	0.061667273
15	-0.005959099	-0.001356680	0.061667273
16	-0.006685544	-0.001717532	0.061667273
17	-0.007304658	-0.002068087	0.061667273
18	-0.007807724	-0.002409738	0.061667273
19	-0.008182752	-0.002742653	0.061667273
20	-0.008415419	-0.003058155	0.061667273
21	-0.008506540	-0.003323868	0.061667273
22	-0.008508647	-0.003493248	0.061667273
23	-0.008498571	-0.003549065	0.061667273
24	-0.008482333	-0.003605585	0.061667273
25	-0.008401358	-0.003761377	0.061667273
26	-0.008189742	-0.003961260	0.061667273
27	-0.007821824	-0.004133929	0.061667273
28	-0.007316825	-0.004258261	0.061667273
29	-0.006690158	-0.004326630	0.061667273
30	-0.005952682	-0.004323363	0.061667273
31	-0.005116045	-0.004239614	0.061667273
32	-0.004191460	-0.004070887	0.061667273
33	-0.003189459	-0.003815281	0.061667273
34	-0.002119984	-0.003472572	0.061667273
35	-0.000992512	-0.003043751	0.061667273
36	0.000183858	-0.002530806	0.061667273
37	0.001400363	-0.001936606	0.061667273
38	0.002648568	-0.001264820	0.061667273
39	0.003920370	-0.000519825	0.061667273
40	0.005207978	0.000293479	0.061667273
41	0.006503847	0.001170016	0.061667273
42	0.007800494	0.002105184	0.061667273
43	0.009090156	0.003095972	0.061667273
44	0.010364247	0.004142685	0.061667273
45	0.011582784	0.005235514	0.061667273
1	0.011687939	0.004970137	0.064052727
2	0.010174480	0.004472866	0.064052727
3	0.008681209	0.003949411	0.064052727
4	0.007207526	0.003422285	0.064052727
5	0.005756527	0.002904858	0.064052727
6	0.004333981	0.002403584	0.064052727
7	0.002947053	0.001920925	0.064052727
8	0.001603481	0.001457257	0.064052727
9	0.000311110	0.001011972	0.064052727
10	-0.000922361	0.000584074	0.064052727
11	-0.002089488	0.000172454	0.064052727
12	-0.003183128	-0.000223997	0.064052727
13	-0.004196432	-0.000606366	0.064052727
14	-0.005122796	-0.000975742	0.064052727
15	-0.005955747	-0.001333282	0.064052727
16	-0.006688719	-0.001680299	0.064052727
17	-0.007314567	-0.002018385	0.064052727
18	-0.007824508	-0.002349457	0.064052727
19	-0.008206248	-0.002674507	0.064052727
20	-0.008446493	-0.002984199	0.064052727
21	-0.008542901	-0.003247874	0.064052727
22	-0.008545840	-0.003417142	0.064052727
23	-0.008535436	-0.003472884	0.064052727
24	-0.008518621	-0.003529123	0.064052727
25	-0.008435266	-0.003683273	0.064052727
26	-0.008221267	-0.003879966	0.064052727
27	-0.007853886	-0.004052336	0.064052727
28	-0.007350717	-0.004180236	0.064052727
29	-0.006725903	-0.004254987	0.064052727
30	-0.005989756	-0.004260816	0.064052727
31	-0.005153556	-0.004188570	0.064052727
32	-0.004228298	-0.004033437	0.064052727
33	-0.003224389	-0.003793274	0.064052727
34	-0.002151680	-0.003467688	0.064052727
35	-0.001019573	-0.003057564	0.064052727
36	0.000162909	-0.002564821	0.064052727
37	0.001387077	-0.001992277	0.064052727
38	0.002644563	-0.001343549	0.064052727
39	0.003927309	-0.000622939	0.064052727
40	0.005227547	0.000164760	0.064052727
41	0.006537707	0.001014636	0.064052727
42	0.007850230	0.001922327	0.064052727
43	0.009157213	0.002885161	0.064052727
44	0.010449857	0.003903923	0.064052727
45	0.011687939	0.004970137	0.064052727
1	0.011764554	0.004717151	0.066438182
2	0.010245536	0.004243328	0.066438182
3	0.008746233	0.003743162	0.066438182
4	0.007266464	0.003238941	0.066438182
5	0.005809570	0.002743839	0.066438182
6	0.004381423	0.002264179	0.066438182
7	0.002989200	0.001802352	0.066438182
8	0.001640609	0.001358697	0.066438182
9	0.000343440	0.000932600	0.066438182
10	-0.000894669	0.000523067	0.066438182
11	-0.002066337	0.000129000	0.066438182
12	-0.003164489	-0.000250704	0.066438182
13	-0.004182343	-0.000617130	0.066438182
14	-0.005113368	-0.000971386	0.066438182
15	-0.005951171	-0.001314671	0.066438182
16	-0.006689265	-0.001648406	0.066438182
17	-0.007320571	-0.001974415	0.066438182
18	-0.007836247	-0.002295163	0.066438182
19	-0.008223743	-0.002612438	0.066438182
20	-0.008470707	-0.002916234	0.066438182
21	-0.008571595	-0.003177760	0.066438182
22	-0.008574597	-0.003346756	0.066438182
23	-0.008563558	-0.003402306	0.066438182
24	-0.008545855	-0.003458091	0.066438182
25	-0.008459370	-0.003609904	0.066438182
26	-0.008242412	-0.003802211	0.066438182
27	-0.007875363	-0.003972798	0.066438182
28	-0.007374299	-0.004102969	0.066438182
29	-0.006751949	-0.004182948	0.066438182
30	-0.006018027	-0.004196820	0.066438182
31	-0.005183410	-0.004135099	0.066438182
32	-0.004258858	-0.003992630	0.066438182
33	-0.003254637	-0.003767004	0.066438182
34	-0.002180506	-0.003457646	0.066438182
35	-0.001045784	-0.003065330	0.066438182
36	0.000140582	-0.002591909	0.066438182
37	0.001369983	-0.002040156	0.066438182
38	0.002634122	-0.001413644	0.066438182
39	0.003925004	-0.000716613	0.066438182
40	0.005234891	0.000046242	0.066438182
41	0.006556212	0.000870154	0.066438182
42	0.007881363	0.001750976	0.066438182
43	0.009202341	0.002686347	0.066438182
44	0.010510187	0.003677488	0.066438182
45	0.011764554	0.004717151	0.066438182
1	0.011813850	0.004475912	0.068823636
2	0.010291765	0.004024159	0.068823636
3	0.008788947	0.003545939	0.068823636
4	0.007305592	0.003063299	0.068823636
5	0.005845259	0.002589212	0.068823636
6	0.004413902	0.002129874	0.068823636
7	0.003018700	0.001687611	0.068823636
8	0.001667321	0.001262743	0.068823636
9	0.000367497	0.000854659	0.068823636
10	-0.000873202	0.000462382	0.068823636
11	-0.002047464	0.000084836	0.068823636
12	-0.003148284	-0.000279061	0.068823636
13	-0.004168953	-0.000630384	0.068823636
14	-0.005103018	-0.000970240	0.068823636
15	-0.005944170	-0.001299862	0.068823636
16	-0.006686014	-0.001620756	0.068823636
17	-0.007321551	-0.001934965	0.068823636
18	-0.007841906	-0.002245489	0.068823636
19	-0.008234331	-0.002554905	0.068823636
20	-0.008486887	-0.002852947	0.068823636
21	-0.008591176	-0.003112342	0.068823636
22	-0.008593551	-0.003280897	0.068823636
23	-0.008581672	-0.003336144	0.068823636
24	-0.008562911	-0.003391333	0.068823636
25	-0.008473089	-0.003540368	0.068823636
26	-0.008253247	-0.003727734	0.068823636
27	-0.007886592	-0.003895556	0.068823636
28	-0.007387896	-0.004026725	0.068823636
29	-0.006768597	-0.004110790	0.068823636
30	-0.006037766	-0.004131667	0.068823636
31	-0.005205843	-0.004079518	0.068823636
32	-0.004283328	-0.003948820	0.068823636
33	-0.003280336	-0.003736873	0.068823636
34	-0.002206522	-0.003442908	0.068823636
35	-0.001071123	-0.003067579	0.068823636
36	0.000116997	-0.002612670	0.068823636
37	0.001349311	-0.002080908	0.068823636
38	0.002617600	-0.001475825	0.068823636
39	0.003913933	-0.000801605	0.068823636
40	0.005230620	-0.000062857	0.068823636
41	0.006560105	0.000735784	0.068823636
42	0.007894763	0.001590365	0.068823636
43	0.009226530	0.002498798	0.068823636
44	0.010546345	0.003462692	0.068823636
45	0.011813850	0.004475912	0.068823636
1	0.011836996	0.004245797	0.071209091
2	0.010314341	0.003814797	0.071209091
3	0.008810525	0.003357234	0.071209091
4	0.007326082	0.002894910	0.071209091
5	0.005864757	0.002440600	0.071209091
6	0.004432569	0.002000381	0.071209091
7	0.003036687	0.001576526	0.071209091
8	0.001684733	0.001169341	0.071209091
9	0.000384372	0.000778227	0.071209091
10	-0.000856894	0.000402234	0.071209091
11	-0.002031829	0.000040312	0.071209091
12	-0.003133501	-0.000308591	0.071209091
13	-0.004155278	-0.000645529	0.071209091
14	-0.005090790	-0.000971601	0.071209091
15	-0.005933817	-0.001288058	0.071209091
16	-0.006678066	-0.001596474	0.071209091
17	-0.007316640	-0.001899079	0.071209091
18	-0.007840675	-0.002199375	0.071209091
19	-0.008237235	-0.002500781	0.071209091
20	-0.008494163	-0.002793335	0.071209091
21	-0.008600807	-0.003050641	0.071209091
22	-0.008602100	-0.003218573	0.071209091
23	-0.008589305	-0.003273422	0.071209091
24	-0.008569467	-0.003327914	0.071209091
25	-0.008476512	-0.003473960	0.071209091
26	-0.008254237	-0.003656250	0.071209091
27	-0.007888210	-0.003820675	0.071209091
28	-0.007392165	-0.003951715	0.071209091
29	-0.006776483	-0.004038800	0.071209091
30	-0.006049568	-0.004065698	0.071209091
31	-0.005221398	-0.004022210	0.071209091
32	-0.004302190	-0.003902428	0.071209091
33	-0.003301894	-0.003703346	0.071209091
34	-0.002230054	-0.003423989	0.071209091
35	-0.001095816	-0.003064882	0.071209091
36	0.000092042	-0.002627731	0.071209091
37	0.001325074	-0.002115215	0.071209091
38	0.002595144	-0.001530822	0.071209091
39	0.003894391	-0.000878681	0.071209091
40	0.005215179	-0.000163321	0.071209091
41	0.006549982	0.000610742	0.071209091
42	0.007891179	0.001439727	0.071209091
43	0.009230680	0.002321784	0.071209091
44	0.010559374	0.003258854	0.071209091
45	0.011836996	0.004245797	0.071209091
1	0.011835121	0.004026200	0.073594545
2	0.010314537	0.003614742	0.073594545
3	0.008812386	0.003176637	0.073594545
4	0.007329493	0.002733458	0.073594545
5	0.005869759	0.002297795	0.073594545
6	0.004439248	0.001875619	0.073594545
7	0.003045108	0.001469156	0.073594545
8	0.001694904	0.001078705	0.073594545
9	0.000396232	0.000703684	0.073594545
10	-0.000843482	0.000343172	0.073594545
11	-0.002017080	-0.000003848	0.073594545
12	-0.003117708	-0.000338399	0.073594545
13	-0.004138817	-0.000661505	0.073594545
14	-0.005074123	-0.000974251	0.073594545
15	-0.005917508	-0.001277884	0.073594545
16	-0.006662794	-0.001574020	0.073594545
17	-0.007303219	-0.001865021	0.073594545
18	-0.007830023	-0.002154793	0.073594545
19	-0.008229960	-0.002447868	0.073594545
20	-0.008489535	-0.002735638	0.073594545
21	-0.008596969	-0.002991118	0.073594545
22	-0.008596821	-0.003158229	0.073594545
23	-0.008583191	-0.003212611	0.073594545
24	-0.008562459	-0.003266378	0.073594545
25	-0.008467223	-0.003409647	0.073594545
26	-0.008243655	-0.003587558	0.073594545
27	-0.007878855	-0.003748670	0.073594545
28	-0.007385808	-0.003878524	0.073594545
29	-0.006774317	-0.003967458	0.073594545
30	-0.006052164	-0.003999273	0.073594545
31	-0.005228838	-0.003963426	0.073594545
32	-0.004314250	-0.003853620	0.073594545
33	-0.003318160	-0.003666537	0.073594545
34	-0.002249989	-0.003400980	0.073594545
35	-0.001118784	-0.003057335	0.073594545
36	0.000066768	-0.002637220	0.073594545
37	0.001298310	-0.002143254	0.073594545
38	0.002567788	-0.001578874	0.073594545
39	0.003867416	-0.000948148	0.073594545
40	0.005189618	-0.000255525	0.073594545
41	0.006526913	0.000494590	0.073594545
42	0.007871701	0.001298566	0.073594545
43	0.009215903	0.002154762	0.073594545
44	0.010550402	0.003065393	0.073594545
45	0.011835121	0.004026200	0.073594545
1	0.011809312	0.003816533	0.075980000
2	0.010293481	0.003423461	0.075980000
3	0.008795696	0.003003663	0.075980000
4	0.007317026	0.002578513	0.075980000
5	0.005861498	0.002160437	0.075980000
6	0.004435199	0.001755315	0.075980000
7	0.003045244	0.001365335	0.075980000
8	0.001699134	0.000990791	0.075980000
9	0.000404392	0.000631118	0.075980000
10	-0.000831637	0.000285420	0.075980000
11	-0.002001878	-0.000047290	0.075980000
12	-0.003099558	-0.000368003	0.075980000
13	-0.004118216	-0.000677717	0.075980000
14	-0.005051661	-0.000977490	0.075980000
15	-0.005893881	-0.001268557	0.075980000
16	-0.006638832	-0.001552539	0.075980000
17	-0.007279922	-0.001831867	0.075980000
18	-0.007808604	-0.002110703	0.075980000
19	-0.008211187	-0.002395034	0.075980000
20	-0.008471707	-0.002678757	0.075980000
21	-0.008578474	-0.002932644	0.075980000
22	-0.008576842	-0.003098729	0.075980000
23	-0.008562604	-0.003152613	0.075980000
24	-0.008541308	-0.003205694	0.075980000
25	-0.008444960	-0.003346672	0.075980000
26	-0.008221456	-0.003521269	0.075980000
27	-0.007858634	-0.003679518	0.075980000
28	-0.007368997	-0.003807402	0.075980000
29	-0.006762275	-0.003897134	0.075980000
30	-0.006045705	-0.003932814	0.075980000
31	-0.005228280	-0.003903596	0.075980000
32	-0.004319583	-0.003802820	0.075980000
33	-0.003329168	-0.003626863	0.075980000
34	-0.002266312	-0.003374306	0.075980000
35	-0.001139951	-0.003045384	0.075980000
36	0.000041324	-0.002641612	0.075980000
37	0.001269249	-0.002165538	0.075980000
38	0.002535854	-0.001620531	0.075980000
39	0.003833432	-0.001010592	0.075980000
40	0.005154472	-0.000340088	0.075980000
41	0.006491547	0.000386684	0.075980000
42	0.007837100	0.001166228	0.075980000
43	0.009183085	0.001997079	0.075980000
44	0.010520426	0.002881680	0.075980000
45	0.011809312	0.003816533	0.075980000
1	0.011760614	0.003616223	0.078365455
2	0.010252044	0.003240364	0.078365455
3	0.008761147	0.002837703	0.078365455
4	0.007289192	0.002429456	0.078365455
5	0.005840300	0.002027918	0.078365455
6	0.004420563	0.001638896	0.078365455
7	0.003037054	0.001264541	0.078365455
8	0.001697206	0.000905145	0.078365455
9	0.000408462	0.000560149	0.078365455
10	-0.000821917	0.000228674	0.078365455
11	-0.001986936	-0.000090245	0.078365455
12	-0.003079911	-0.000397578	0.078365455
13	-0.004094467	-0.000694300	0.078365455
14	-0.005024509	-0.000981447	0.078365455
15	-0.005864137	-0.001260234	0.078365455
16	-0.006607444	-0.001532269	0.078365455
17	-0.007248035	-0.001799992	0.078365455
18	-0.007777652	-0.002067693	0.078365455
19	-0.008182175	-0.002342920	0.078365455
20	-0.008442763	-0.002622699	0.078365455
21	-0.008548501	-0.002874802	0.078365455
22	-0.008545883	-0.003039667	0.078365455
23	-0.008531347	-0.003093056	0.078365455
24	-0.008509835	-0.003145522	0.078365455
25	-0.008413354	-0.003284643	0.078365455
26	-0.008190891	-0.003456651	0.078365455
27	-0.007830635	-0.003612331	0.078365455
28	-0.007344865	-0.003737939	0.078365455
29	-0.006743456	-0.003827888	0.078365455
30	-0.006033179	-0.003866715	0.078365455
31	-0.005222554	-0.003843345	0.078365455
32	-0.004320833	-0.003750815	0.078365455
33	-0.003337349	-0.003585226	0.078365455
34	-0.002281224	-0.003344952	0.078365455
35	-0.001161272	-0.003030075	0.078365455
36	0.000014019	-0.002642002	0.078365455
37	0.001236479	-0.002183188	0.078365455
38	0.002498225	-0.001656928	0.078365455
39	0.003791626	-0.001067142	0.078365455
40	0.005109242	-0.000418108	0.078365455
41	0.006443705	0.000285979	0.078365455
42	0.007787515	0.001041745	0.078365455
43	0.009132687	0.001847871	0.078365455
44	0.010470219	0.002706982	0.078365455
45	0.011760614	0.003616223	0.078365455
1	0.011690035	0.003424709	0.080750909
2	0.010191028	0.003064874	0.080750909
3	0.008709331	0.002678165	0.080750909
4	0.007246369	0.002285692	0.080750909
5	0.005806330	0.001899658	0.080750909
6	0.004395295	0.001525813	0.080750909
7	0.003020286	0.001166278	0.080750909
8	0.001688664	0.000821330	0.080750909
9	0.000407790	0.000490408	0.080750909
10	-0.000815156	0.000172635	0.080750909
11	-0.001973267	-0.000132951	0.080750909
12	-0.003059943	-0.000427313	0.080750909
13	-0.004068896	-0.000711415	0.080750909
14	-0.004994126	-0.000986284	0.080750909
15	-0.005829843	-0.001253117	0.080750909
16	-0.006570281	-0.001513498	0.080750909
17	-0.007209243	-0.001769847	0.080750909
18	-0.007738806	-0.002026466	0.080750909
19	-0.008144605	-0.002292298	0.080750909
20	-0.008405206	-0.002567567	0.080750909
21	-0.008510650	-0.002817266	0.080750909
22	-0.008508022	-0.002980739	0.080750909
23	-0.008493544	-0.003033662	0.080750909
24	-0.008472152	-0.003085597	0.080750909
25	-0.008376291	-0.003223193	0.080750909
26	-0.008155473	-0.003392969	0.080750909
27	-0.007798197	-0.003546175	0.080750909
28	-0.007316768	-0.003669636	0.080750909
29	-0.006721180	-0.003759684	0.080750909
30	-0.006017796	-0.003801281	0.080750909
31	-0.005214708	-0.003783221	0.080750909
32	-0.004320854	-0.003698317	0.080750909
33	-0.003345340	-0.003542458	0.080750909
34	-0.002297124	-0.003313836	0.080750909
35	-0.001184891	-0.003012390	0.080750909
36	-0.000017018	-0.002639412	0.080750909
37	0.001198418	-0.002197257	0.080750909
38	0.002453621	-0.001689128	0.080750909
39	0.003741036	-0.001118855	0.080750909
40	0.005053292	-0.000490619	0.080750909
41	0.006383087	0.000191483	0.080750909
42	0.007722989	0.000924190	0.080750909
43	0.009065089	0.001706302	0.080750909
44	0.010400493	0.002540581	0.080750909
45	0.011690035	0.003424709	0.080750909
1	0.011598510	0.003241433	0.083136364
2	0.010111129	0.002896483	0.083136364
3	0.008640698	0.002524596	0.083136364
4	0.007188766	0.002146827	0.083136364
5	0.005759560	0.001775318	0.083136364
6	0.004359139	0.001415777	0.083136364
7	0.002994467	0.001070298	0.083136364
8	0.001672829	0.000739136	0.083136364
9	0.000401504	0.000421713	0.083136364
10	-0.000812414	0.000117136	0.083136364
11	-0.001962101	-0.000175568	0.083136364
12	-0.003041041	-0.000457373	0.083136364
13	-0.004043035	-0.000729249	0.083136364
14	-0.004962176	-0.000992223	0.083136364
15	-0.005792779	-0.001247484	0.083136364
16	-0.006529213	-0.001496597	0.083136364
17	-0.007165476	-0.001741941	0.083136364
18	-0.007693984	-0.001987767	0.083136364
19	-0.008100405	-0.002244039	0.083136364
20	-0.008361488	-0.002513799	0.083136364
21	-0.008467986	-0.002760232	0.083136364
22	-0.008466442	-0.002922151	0.083136364
23	-0.008452330	-0.002974633	0.083136364
24	-0.008431313	-0.003026095	0.083136364
25	-0.008336515	-0.003162310	0.083136364
26	-0.008117592	-0.003329821	0.083136364
27	-0.007763560	-0.003480439	0.083136364
28	-0.007286935	-0.003602077	0.083136364
29	-0.006697645	-0.003692360	0.083136364
30	-0.006001681	-0.003736554	0.083136364
31	-0.005206766	-0.003723415	0.083136364
32	-0.004321543	-0.003645628	0.083136364
33	-0.003354896	-0.003498932	0.083136364
34	-0.002315611	-0.003281381	0.083136364
35	-0.001212235	-0.002992787	0.083136364
36	-0.000053033	-0.002634327	0.083136364
37	0.001154016	-0.002208253	0.083136364
38	0.002401203	-0.001717663	0.083136364
39	0.003681049	-0.001166286	0.083136364
40	0.004986253	-0.000558204	0.083136364
41	0.006309582	0.000102590	0.083136364
42	0.007643677	0.000812934	0.083136364
43	0.008980723	0.001571734	0.083136364
44	0.010311950	0.002381857	0.083136364
45	0.011598510	0.003241433	0.083136364
1	0.011486951	0.003065834	0.085521818
2	0.010012998	0.002734716	0.085521818
3	0.008555638	0.002376618	0.085521818
4	0.007116514	0.002012572	0.085521818
5	0.005699872	0.001654686	0.085521818
6	0.004311740	0.001308638	0.085521818
7	0.002959015	0.000976493	0.085521818
8	0.001648908	0.000658476	0.085521818
9	0.000388610	0.000353981	0.085521818
10	-0.000814867	0.000062086	0.085521818
11	-0.001954786	-0.000218210	0.085521818
12	-0.003024715	-0.000487903	0.085521818
13	-0.004018542	-0.000747987	0.085521818
14	-0.004930451	-0.000999501	0.085521818
15	-0.005754858	-0.001243638	0.085521818
16	-0.006486257	-0.001481952	0.085521818
17	-0.007118828	-0.001716783	0.085521818
18	-0.007645304	-0.001952310	0.085521818
19	-0.008051662	-0.002199054	0.085521818
20	-0.008314029	-0.002462012	0.085521818
21	-0.008423278	-0.002704143	0.085521818
22	-0.008423870	-0.002864336	0.085521818
23	-0.008410349	-0.002916380	0.085521818
24	-0.008389850	-0.002967387	0.085521818
25	-0.008296206	-0.003102136	0.085521818
26	-0.008079091	-0.003266960	0.085521818
27	-0.007728437	-0.003414674	0.085521818
28	-0.007257050	-0.003534891	0.085521818
29	-0.006674503	-0.003625683	0.085521818
30	-0.005986433	-0.003672438	0.085521818
31	-0.005200246	-0.003663954	0.085521818
32	-0.004324321	-0.003592871	0.085521818
33	-0.003367324	-0.003454843	0.085521818
34	-0.002337869	-0.003247829	0.085521818
35	-0.001244358	-0.002971540	0.085521818
36	-0.000094937	-0.002627047	0.085521818
37	0.001102519	-0.002216496	0.085521818
38	0.002340384	-0.001742878	0.085521818
39	0.003611262	-0.001209815	0.085521818
40	0.004907921	-0.000621282	0.085521818
41	0.006223200	0.000018830	0.085521818
42	0.007549819	0.000707460	0.085521818
43	0.008880061	0.001443606	0.085521818
44	0.010205295	0.002230226	0.085521818
45	0.011486951	0.003065834	0.085521818
1	0.011356276	0.002897350	0.087907273
2	0.009897368	0.002579122	0.087907273
3	0.008454696	0.002233896	0.087907273
4	0.007029971	0.001882704	0.087907273
5	0.005627448	0.001537638	0.087907273
6	0.004253111	0.001204351	0.087907273
7	0.002913790	0.000884878	0.087907273
8	0.001616612	0.000579406	0.087907273
9	0.000368685	0.000287292	0.087907273
10	-0.000823068	0.000007574	0.087907273
11	-0.001951994	-0.000260789	0.087907273
12	-0.003011748	-0.000518829	0.087907273
13	-0.003996302	-0.000767572	0.087907273
14	-0.004899931	-0.001008082	0.087907273
15	-0.005717147	-0.001241568	0.087907273
16	-0.006442564	-0.001469583	0.087907273
17	-0.007070522	-0.001694442	0.087907273
18	-0.007594037	-0.001920253	0.087907273
19	-0.007999635	-0.002157642	0.087907273
20	-0.008264109	-0.002412429	0.087907273
21	-0.008377794	-0.002649141	0.087907273
22	-0.008381468	-0.002807402	0.087907273
23	-0.008368700	-0.002858997	0.087907273
24	-0.008348790	-0.002909537	0.087907273
25	-0.008256209	-0.003042618	0.087907273
26	-0.008040699	-0.003204206	0.087907273
27	-0.007693540	-0.003348699	0.087907273
28	-0.007227801	-0.003467897	0.087907273
29	-0.006652425	-0.003559507	0.087907273
30	-0.005972695	-0.003608849	0.087907273
31	-0.005195754	-0.003604822	0.087907273
32	-0.004329740	-0.003540088	0.087907273
33	-0.003383116	-0.003410281	0.087907273
34	-0.002364317	-0.003213306	0.087907273
35	-0.001281601	-0.002948800	0.087907273
36	-0.000142986	-0.002617746	0.087907273
37	0.001043759	-0.002222186	0.087907273
38	0.002271102	-0.001765005	0.087907273
39	0.003531724	-0.001249712	0.087907273
40	0.004818471	-0.000680174	0.087907273
41	0.006124254	-0.000060175	0.087907273
42	0.007441876	0.000607325	0.087907273
43	0.008763723	0.001321414	0.087907273
44	0.010081302	0.002085137	0.087907273
45	0.011356276	0.002897350	0.087907273
1	0.011207409	0.002735417	0.090292727
2	0.009765138	0.002429295	0.090292727
3	0.008338742	0.002096186	0.090292727
4	0.006929987	0.001757131	0.090292727
5	0.005543119	0.001424214	0.090292727
6	0.004184072	0.001103067	0.090292727
7	0.002859602	0.000795692	0.090292727
8	0.001576751	0.000502237	0.090292727
9	0.000342539	0.000222011	0.090292727
10	-0.000836201	-0.000045995	0.090292727
11	-0.001952905	-0.000302867	0.090292727
12	-0.003001315	-0.000549683	0.090292727
13	-0.003975491	-0.000787507	0.090292727
14	-0.004869795	-0.001017437	0.090292727
15	-0.005678838	-0.001240704	0.090292727
16	-0.006397343	-0.001458865	0.090292727
17	-0.007019807	-0.001674213	0.090292727
18	-0.007539502	-0.001890780	0.090292727
19	-0.007943676	-0.002118926	0.090292727
20	-0.008210622	-0.002364491	0.090292727
21	-0.008329749	-0.002594843	0.090292727
22	-0.008337175	-0.002750927	0.090292727
23	-0.008325293	-0.002802047	0.090292727
24	-0.008306049	-0.002852105	0.090292727
25	-0.008214579	-0.002983410	0.090292727
26	-0.008000774	-0.003141575	0.090292727
27	-0.007657410	-0.003282890	0.090292727
28	-0.007197735	-0.003401353	0.090292727
29	-0.006629967	-0.003493928	0.090292727
30	-0.005959058	-0.003545776	0.090292727
31	-0.005191922	-0.003545939	0.090292727
32	-0.004336481	-0.003487159	0.090292727
33	-0.003400999	-0.003365098	0.090292727
34	-0.002393738	-0.003177650	0.090292727
35	-0.001322799	-0.002924404	0.090292727
36	-0.000196068	-0.002606268	0.090292727
37	0.000978801	-0.002225192	0.090292727
38	0.002194373	-0.001783954	0.090292727
39	0.003443417	-0.001285951	0.090292727
40	0.004718857	-0.000734933	0.090292727
41	0.006013681	-0.000134573	0.090292727
42	0.007320778	0.000512272	0.090292727
43	0.008632636	0.001204787	0.090292727
44	0.009940899	0.001946109	0.090292727
45	0.011207409	0.002735417	0.090292727
1	0.011041280	0.002579467	0.092678182
2	0.009617238	0.002284834	0.092678182
3	0.008208709	0.001963251	0.092678182
4	0.006817495	0.001635769	0.092678182
5	0.005447827	0.001314465	0.092678182
6	0.004105578	0.001004951	0.092678182
7	0.002797425	0.000709193	0.092678182
